order_id,customer_id,order_date,channel,category,quantity,unit_price,discount,net_revenue,cost_of_goods,gross_margin,status,margin_pct
O500622,C100189,2024-11-07,mobile_app,beauty,3,26.99,4.05,76.92,34.82,42.1,completed,0.5473
O500622,C100189,2024-11-07,mobile_app,apparel,3,51.92,15.58,140.18,80.76,59.42,completed,0.4239
O500785,C100237,2024-11-07,web,footwear,2,151.9,15.19,288.61,174.9,113.71,completed,0.394
O500785,C100237,2024-11-07,web,beauty,2,32.78,9.83,55.73,25.25,30.48,completed,0.5469
O500839,C100248,2024-11-07,mobile_app,accessories,1,89.84,8.98,80.86,40.86,40.0,completed,0.4947
O500951,C100277,2024-11-07,marketplace,electronics,3,326.57,97.97,881.74,726.28,155.46,completed,0.1763
O500952,C100277,2024-11-07,mobile_app,home,3,129.81,0.0,389.43,263.93,125.5,completed,0.3223
O501416,C100426,2024-11-07,mobile_app,beauty,1,44.65,0.0,44.65,21.17,23.48,completed,0.5259
O501608,C100466,2024-11-07,marketplace,home,2,70.18,0.0,140.36,86.93,53.43,completed,0.3807
O501608,C100466,2024-11-07,marketplace,footwear,1,108.22,10.82,97.4,61.25,36.15,completed,0.3711
O502209,C100628,2024-11-07,mobile_app,electronics,2,219.41,43.88,394.94,315.19,79.75,completed,0.2019
O502209,C100628,2024-11-07,mobile_app,apparel,2,55.27,0.0,110.54,55.9,54.64,completed,0.4943
O502209,C100628,2024-11-07,mobile_app,apparel,2,56.5,0.0,113.0,57.91,55.09,completed,0.4875
O502707,C100773,2024-11-07,mobile_app,beauty,3,20.66,0.0,61.98,30.43,31.55,completed,0.509
O502707,C100773,2024-11-07,mobile_app,beauty,1,27.77,0.0,27.77,13.61,14.16,completed,0.5099
O500462,C100151,2024-11-08,mobile_app,footwear,3,102.43,61.46,245.83,147.18,98.65,completed,0.4013
O500462,C100151,2024-11-08,mobile_app,footwear,1,85.57,12.84,72.73,42.52,30.21,completed,0.4154
O500463,C100151,2024-11-08,web,footwear,3,81.59,0.0,244.77,140.98,103.79,completed,0.424
O500463,C100151,2024-11-08,web,footwear,1,90.73,4.54,86.19,57.13,29.06,completed,0.3372
O500518,C100162,2024-11-08,mobile_app,beauty,2,25.05,7.51,42.59,20.17,22.42,completed,0.5264
O500518,C100162,2024-11-08,mobile_app,footwear,3,89.57,0.0,268.71,160.32,108.39,completed,0.4034
O500518,C100162,2024-11-08,mobile_app,home,3,61.58,27.71,157.03,91.6,65.43,completed,0.4167
O500675,C100201,2024-11-08,marketplace,accessories,1,65.25,0.0,65.25,33.0,32.25,completed,0.4943
O500675,C100201,2024-11-08,marketplace,electronics,1,367.36,36.74,330.62,257.57,73.05,completed,0.2209
O500799,C100241,2024-11-08,retail_partner,accessories,3,56.34,16.9,152.12,72.4,79.72,completed,0.5241
O501479,C100437,2024-11-08,web,apparel,2,67.49,0.0,134.98,70.82,64.16,completed,0.4753
O501479,C100437,2024-11-08,web,accessories,3,50.19,0.0,150.57,73.01,77.56,completed,0.5151
O501479,C100437,2024-11-08,web,electronics,3,234.08,140.45,561.79,496.17,65.62,completed,0.1168
O501678,C100480,2024-11-08,marketplace,footwear,1,118.49,17.77,100.72,56.57,44.15,completed,0.4383
O501678,C100480,2024-11-08,marketplace,footwear,1,160.98,16.1,144.88,95.63,49.25,completed,0.3399
O501678,C100480,2024-11-08,marketplace,home,3,111.71,0.0,335.13,224.49,110.64,completed,0.3301
O501711,C100491,2024-11-08,web,electronics,1,121.86,6.09,115.77,88.88,26.89,completed,0.2323
O501711,C100491,2024-11-08,web,home,2,78.76,23.63,133.89,83.72,50.17,completed,0.3747
O501711,C100491,2024-11-08,web,electronics,2,227.44,68.23,386.65,330.05,56.6,completed,0.1464
O501723,C100494,2024-11-08,mobile_app,accessories,1,53.63,0.0,53.63,27.28,26.35,completed,0.4913
O502092,C100595,2024-11-08,mobile_app,footwear,1,62.91,3.15,59.76,36.57,23.19,completed,0.3881
O502194,C100623,2024-11-08,mobile_app,electronics,1,169.08,0.0,169.08,135.1,33.98,completed,0.201
O502957,C100828,2024-11-08,mobile_app,footwear,2,45.51,0.0,91.02,59.26,31.76,completed,0.3489
O502957,C100828,2024-11-08,mobile_app,electronics,1,293.28,43.99,249.29,196.31,52.98,completed,0.2125
O503207,C100895,2024-11-08,retail_partner,footwear,1,45.71,4.57,41.14,25.34,15.8,completed,0.3841
O500345,C100111,2024-11-09,mobile_app,home,2,98.48,0.0,196.96,127.01,69.95,completed,0.3551
O500345,C100111,2024-11-09,mobile_app,apparel,3,83.78,37.7,213.64,119.61,94.03,completed,0.4401
O500513,C100160,2024-11-09,mobile_app,beauty,1,44.55,2.23,42.32,20.17,22.15,completed,0.5234
O500630,C100194,2024-11-09,marketplace,accessories,3,47.23,0.0,141.69,72.81,68.88,completed,0.4861
O500630,C100194,2024-11-09,marketplace,electronics,1,185.51,37.1,148.41,121.33,27.08,completed,0.1825
O500630,C100194,2024-11-09,marketplace,electronics,3,155.07,23.26,441.95,381.58,60.37,completed,0.1366
O500713,C100215,2024-11-09,marketplace,footwear,3,71.95,0.0,215.85,120.84,95.01,completed,0.4402
O500713,C100215,2024-11-09,marketplace,beauty,2,25.31,10.12,40.5,21.57,18.93,completed,0.4674
O500713,C100215,2024-11-09,marketplace,beauty,3,28.47,12.81,72.6,35.01,37.59,completed,0.5178
O500714,C100215,2024-11-09,mobile_app,accessories,2,10.06,4.02,16.1,8.06,8.04,completed,0.4994
O500714,C100215,2024-11-09,mobile_app,footwear,1,122.36,18.35,104.01,61.82,42.19,completed,0.4056
O500714,C100215,2024-11-09,mobile_app,accessories,3,34.09,10.23,92.04,44.7,47.34,completed,0.5143
O501502,C100441,2024-11-09,marketplace,footwear,1,107.78,5.39,102.39,65.7,36.69,completed,0.3583
O501714,C100492,2024-11-09,mobile_app,electronics,2,253.41,50.68,456.14,337.7,118.44,completed,0.2597
O501714,C100492,2024-11-09,mobile_app,accessories,3,47.28,14.18,127.66,63.72,63.94,completed,0.5009
O502716,C100776,2024-11-09,marketplace,beauty,1,35.67,7.13,28.54,14.31,14.23,completed,0.4986
O502716,C100776,2024-11-09,marketplace,apparel,2,71.9,0.0,143.8,78.82,64.98,completed,0.4519
O502716,C100776,2024-11-09,marketplace,electronics,2,211.44,84.58,338.3,267.69,70.61,completed,0.2087
O503075,C100857,2024-11-09,web,apparel,2,42.05,4.21,79.89,42.79,37.1,completed,0.4644
O503094,C100861,2024-11-09,web,footwear,2,123.04,12.3,233.78,150.57,83.21,completed,0.3559
O503094,C100861,2024-11-09,web,accessories,1,70.29,7.03,63.26,30.82,32.44,completed,0.5128
O503094,C100861,2024-11-09,web,accessories,2,66.57,0.0,133.14,66.96,66.18,completed,0.4971
O500430,C100144,2024-11-10,marketplace,home,3,98.47,59.08,236.33,146.69,89.64,completed,0.3793
O500430,C100144,2024-11-10,marketplace,apparel,2,54.75,0.0,109.5,58.71,50.79,completed,0.4638
O500430,C100144,2024-11-10,marketplace,home,3,82.04,24.61,221.51,145.11,76.4,completed,0.3449
O500627,C100192,2024-11-10,mobile_app,electronics,1,197.75,29.66,168.09,141.75,26.34,completed,0.1567
O500983,C100282,2024-11-10,web,electronics,1,226.32,0.0,226.32,192.67,33.65,completed,0.1487
O500983,C100282,2024-11-10,web,accessories,1,49.26,2.46,46.8,23.33,23.47,completed,0.5015
O500983,C100282,2024-11-10,web,home,2,85.34,34.14,136.54,81.0,55.54,completed,0.4068
O501245,C100383,2024-11-10,web,apparel,2,39.15,11.74,66.56,35.69,30.87,completed,0.4638
O501408,C100424,2024-11-10,web,accessories,2,95.22,38.09,152.35,73.82,78.53,completed,0.5155
O501815,C100512,2024-11-10,web,beauty,2,21.2,8.48,33.92,16.35,17.57,completed,0.518
O501892,C100535,2024-11-10,web,beauty,3,45.88,0.0,137.64,63.73,73.91,completed,0.537
O502026,C100576,2024-11-10,web,accessories,1,26.99,0.0,26.99,13.0,13.99,completed,0.5183
O503190,C100888,2024-11-10,web,electronics,3,156.3,0.0,468.9,391.66,77.24,completed,0.1647
O500066,C100031,2024-11-11,mobile_app,accessories,1,47.88,7.18,40.7,17.94,22.76,completed,0.5592
O500066,C100031,2024-11-11,mobile_app,beauty,2,25.66,5.13,46.19,23.92,22.27,completed,0.4821
O500285,C100090,2024-11-11,mobile_app,home,3,75.38,0.0,226.14,139.02,87.12,completed,0.3852
O500285,C100090,2024-11-11,mobile_app,home,2,66.82,13.36,120.28,78.13,42.15,completed,0.3504
O500285,C100090,2024-11-11,mobile_app,beauty,2,30.88,12.35,49.41,23.37,26.04,completed,0.527
O500330,C100109,2024-11-11,retail_partner,electronics,3,175.89,0.0,527.67,470.15,57.52,completed,0.109
O500330,C100109,2024-11-11,retail_partner,beauty,3,29.28,0.0,87.84,42.7,45.14,completed,0.5139
O500330,C100109,2024-11-11,retail_partner,beauty,3,36.93,11.08,99.71,45.58,54.13,completed,0.5429
O500331,C100109,2024-11-11,web,electronics,2,183.37,0.0,366.74,298.3,68.44,completed,0.1866
O500331,C100109,2024-11-11,web,footwear,2,123.95,0.0,247.9,148.55,99.35,completed,0.4008
O500331,C100109,2024-11-11,web,electronics,2,274.69,0.0,549.38,431.8,117.58,completed,0.214
O500471,C100153,2024-11-11,marketplace,home,3,76.99,0.0,230.97,135.78,95.19,completed,0.4121
O500771,C100233,2024-11-11,retail_partner,apparel,2,108.97,32.69,185.25,99.76,85.49,completed,0.4615
O500771,C100233,2024-11-11,retail_partner,apparel,1,89.57,4.48,85.09,47.38,37.71,completed,0.4432
O500771,C100233,2024-11-11,retail_partner,apparel,3,84.51,0.0,253.53,142.39,111.14,completed,0.4384
O501033,C100299,2024-11-11,mobile_app,electronics,3,160.21,0.0,480.63,394.48,86.15,completed,0.1792
O501033,C100299,2024-11-11,mobile_app,footwear,1,97.35,0.0,97.35,57.71,39.64,completed,0.4072
O501033,C100299,2024-11-11,mobile_app,home,2,59.12,23.65,94.59,60.32,34.27,completed,0.3623
O501350,C100407,2024-11-11,mobile_app,electronics,1,271.03,0.0,271.03,242.03,29.0,completed,0.107
O501350,C100407,2024-11-11,mobile_app,beauty,3,27.82,0.0,83.46,39.22,44.24,completed,0.5301
O502108,C100598,2024-11-11,mobile_app,accessories,2,28.61,0.0,57.22,28.88,28.34,completed,0.4953
O502243,C100634,2024-11-11,mobile_app,electronics,2,423.79,127.14,720.44,616.58,103.86,completed,0.1442
O502243,C100634,2024-11-11,mobile_app,accessories,3,77.85,11.68,221.87,109.9,111.97,completed,0.5047
O502243,C100634,2024-11-11,mobile_app,apparel,2,77.29,7.73,146.85,79.43,67.42,completed,0.4591
O502307,C100649,2024-11-11,web,accessories,1,90.05,0.0,90.05,47.51,42.54,completed,0.4724
O502307,C100649,2024-11-11,web,beauty,3,31.41,18.85,75.38,32.24,43.14,completed,0.5723
O502360,C100662,2024-11-11,web,beauty,3,33.81,0.0,101.43,50.11,51.32,completed,0.506
O502360,C100662,2024-11-11,web,home,2,65.2,0.0,130.4,82.42,47.98,completed,0.3679
O500312,C100102,2024-11-12,mobile_app,accessories,2,48.64,9.73,87.55,46.09,41.46,completed,0.4736
O500465,C100152,2024-11-12,mobile_app,electronics,3,242.25,109.01,617.74,512.73,105.01,completed,0.17
O500465,C100152,2024-11-12,mobile_app,apparel,1,47.29,0.0,47.29,26.05,21.24,completed,0.4491
O500604,C100185,2024-11-12,mobile_app,footwear,1,78.65,15.73,62.92,37.5,25.42,completed,0.404
O500604,C100185,2024-11-12,mobile_app,beauty,1,24.63,0.0,24.63,12.08,12.55,completed,0.5095
O500604,C100185,2024-11-12,mobile_app,beauty,2,10.74,0.0,21.48,10.53,10.95,completed,0.5098
O500688,C100205,2024-11-12,mobile_app,footwear,3,91.8,0.0,275.4,167.61,107.79,completed,0.3914
O500688,C100205,2024-11-12,mobile_app,beauty,1,17.56,2.63,14.93,7.25,7.68,completed,0.5144
O500875,C100261,2024-11-12,web,electronics,2,176.55,70.62,282.48,222.88,59.6,completed,0.211
O500875,C100261,2024-11-12,web,beauty,2,33.08,6.62,59.54,31.95,27.59,completed,0.4634
O501893,C100535,2024-11-12,mobile_app,accessories,3,90.11,27.03,243.3,116.6,126.7,completed,0.5208
O501893,C100535,2024-11-12,mobile_app,accessories,2,74.06,22.22,125.9,62.31,63.59,completed,0.5051
O502180,C100618,2024-11-12,mobile_app,apparel,2,85.25,34.1,136.4,80.69,55.71,completed,0.4084
O502281,C100641,2024-11-12,marketplace,beauty,1,40.95,0.0,40.95,19.86,21.09,completed,0.515
O502308,C100649,2024-11-12,web,electronics,1,382.37,0.0,382.37,327.54,54.83,completed,0.1434
O502308,C100649,2024-11-12,web,apparel,1,82.11,0.0,82.11,44.38,37.73,completed,0.4595
O502397,C100677,2024-11-12,web,electronics,3,368.34,0.0,1105.02,972.69,132.33,completed,0.1198
O502397,C100677,2024-11-12,web,footwear,3,180.16,27.02,513.46,297.45,216.01,completed,0.4207
O500026,C100011,2024-11-13,mobile_app,footwear,1,87.03,0.0,87.03,51.18,35.85,completed,0.4119
O500026,C100011,2024-11-13,mobile_app,home,2,74.37,22.31,126.43,82.29,44.14,completed,0.3491
O500026,C100011,2024-11-13,mobile_app,accessories,2,38.33,7.67,68.99,36.09,32.9,completed,0.4769
O500093,C100041,2024-11-13,web,electronics,3,279.67,0.0,839.01,722.24,116.77,completed,0.1392
O500093,C100041,2024-11-13,web,accessories,2,30.29,9.09,51.49,25.93,25.56,completed,0.4964
O500093,C100041,2024-11-13,web,accessories,2,42.63,17.05,68.21,30.85,37.36,completed,0.5477
O500270,C100084,2024-11-13,mobile_app,apparel,3,52.17,23.48,133.03,71.84,61.19,completed,0.46
O500371,C100122,2024-11-13,mobile_app,accessories,1,35.27,0.0,35.27,16.72,18.55,completed,0.5259
O500371,C100122,2024-11-13,mobile_app,apparel,3,52.85,0.0,158.55,91.88,66.67,completed,0.4205
O500472,C100153,2024-11-13,web,electronics,1,218.4,0.0,218.4,190.07,28.33,completed,0.1297
O500472,C100153,2024-11-13,web,beauty,1,40.84,6.13,34.71,15.95,18.76,completed,0.5405
O501088,C100325,2024-11-13,marketplace,electronics,3,248.57,0.0,745.71,581.12,164.59,completed,0.2207
O501109,C100337,2024-11-13,web,beauty,3,14.9,0.0,44.7,21.62,23.08,completed,0.5163
O501366,C100414,2024-11-13,mobile_app,apparel,3,31.81,19.09,76.34,41.06,35.28,completed,0.4621
O501546,C100452,2024-11-13,web,footwear,3,156.21,93.73,374.9,243.82,131.08,completed,0.3496
O501546,C100452,2024-11-13,web,footwear,2,123.05,24.61,221.49,126.8,94.69,completed,0.4275
O501860,C100525,2024-11-13,web,home,2,75.69,0.0,151.38,87.32,64.06,completed,0.4232
O501860,C100525,2024-11-13,web,electronics,1,202.98,30.45,172.53,142.7,29.83,completed,0.1729
O501860,C100525,2024-11-13,web,electronics,1,207.83,31.17,176.66,142.61,34.05,completed,0.1927
O502072,C100588,2024-11-13,mobile_app,electronics,3,187.56,56.27,506.41,396.05,110.36,completed,0.2179
O502324,C100650,2024-11-13,marketplace,beauty,1,52.13,0.0,52.13,24.93,27.2,completed,0.5218
O502346,C100655,2024-11-13,web,home,2,107.37,42.95,171.79,108.68,63.11,completed,0.3674
O502346,C100655,2024-11-13,web,home,3,127.61,57.42,325.41,214.4,111.01,completed,0.3411
O502346,C100655,2024-11-13,web,beauty,3,44.15,26.49,105.96,46.39,59.57,completed,0.5622
O502378,C100672,2024-11-13,web,accessories,2,37.01,3.7,70.32,34.98,35.34,completed,0.5026
O502441,C100696,2024-11-13,mobile_app,footwear,1,117.25,23.45,93.8,61.59,32.21,completed,0.3434
O500044,C100016,2024-11-14,web,footwear,3,168.09,0.0,504.27,310.24,194.03,completed,0.3848
O500044,C100016,2024-11-14,web,beauty,1,46.99,0.0,46.99,22.82,24.17,completed,0.5144
O500104,C100043,2024-11-14,retail_partner,beauty,3,58.81,8.82,167.61,82.71,84.9,completed,0.5065
O500104,C100043,2024-11-14,retail_partner,accessories,2,81.08,8.11,154.05,76.03,78.02,completed,0.5065
O500259,C100078,2024-11-14,web,footwear,2,193.11,38.62,347.6,210.69,136.91,completed,0.3939
O500408,C100135,2024-11-14,web,apparel,3,55.09,24.79,140.48,77.92,62.56,completed,0.4453
O500642,C100197,2024-11-14,mobile_app,apparel,2,50.32,15.1,85.54,45.64,39.9,completed,0.4664
O500642,C100197,2024-11-14,mobile_app,beauty,2,26.82,0.0,53.64,26.77,26.87,completed,0.5009
O500642,C100197,2024-11-14,mobile_app,home,1,115.88,0.0,115.88,69.96,45.92,completed,0.3963
O500645,C100199,2024-11-14,web,home,2,107.48,0.0,214.96,128.39,86.57,completed,0.4027
O500645,C100199,2024-11-14,web,beauty,3,55.08,16.52,148.72,73.5,75.22,completed,0.5058
O500645,C100199,2024-11-14,web,electronics,3,345.05,0.0,1035.15,880.47,154.68,completed,0.1494
O500949,C100276,2024-11-14,mobile_app,footwear,3,102.3,61.38,245.52,154.09,91.43,completed,0.3724
O500949,C100276,2024-11-14,mobile_app,beauty,3,34.45,20.67,82.68,41.05,41.63,completed,0.5035
O501056,C100310,2024-11-14,web,accessories,3,37.97,22.78,91.13,45.59,45.54,completed,0.4997
O501066,C100316,2024-11-14,marketplace,footwear,1,143.62,14.36,129.26,78.79,50.47,completed,0.3905
O501066,C100316,2024-11-14,marketplace,apparel,1,61.95,0.0,61.95,31.01,30.94,completed,0.4994
O501874,C100529,2024-11-14,marketplace,apparel,2,31.78,0.0,63.56,35.35,28.21,completed,0.4438
O501874,C100529,2024-11-14,marketplace,accessories,3,32.87,14.79,83.82,38.25,45.57,completed,0.5437
O501874,C100529,2024-11-14,marketplace,accessories,2,37.68,3.77,71.59,36.21,35.38,completed,0.4942
O502150,C100614,2024-11-14,mobile_app,home,2,94.17,0.0,188.34,122.71,65.63,completed,0.3485
O502150,C100614,2024-11-14,mobile_app,home,2,117.31,35.19,199.43,119.86,79.57,completed,0.399
O502150,C100614,2024-11-14,mobile_app,footwear,2,103.24,0.0,206.48,127.91,78.57,completed,0.3805
O502151,C100614,2024-11-14,marketplace,accessories,2,64.14,0.0,128.28,62.48,65.8,completed,0.5129
O502151,C100614,2024-11-14,marketplace,accessories,2,63.95,19.18,108.72,48.63,60.09,completed,0.5527
O502297,C100648,2024-11-14,web,footwear,2,79.89,0.0,159.78,97.83,61.95,completed,0.3877
O502297,C100648,2024-11-14,web,home,2,60.58,0.0,121.16,73.75,47.41,completed,0.3913
O502297,C100648,2024-11-14,web,footwear,1,82.51,0.0,82.51,49.17,33.34,completed,0.4041
O502325,C100650,2024-11-14,marketplace,beauty,1,44.68,8.94,35.74,19.09,16.65,completed,0.4659
O502325,C100650,2024-11-14,marketplace,accessories,3,75.8,22.74,204.66,100.84,103.82,completed,0.5073
O502447,C100699,2024-11-14,retail_partner,apparel,1,26.01,0.0,26.01,13.99,12.02,completed,0.4621
O502447,C100699,2024-11-14,retail_partner,footwear,2,76.8,15.36,138.24,85.28,52.96,completed,0.3831
O502447,C100699,2024-11-14,retail_partner,electronics,1,150.02,15.0,135.02,119.2,15.82,completed,0.1172
O502513,C100717,2024-11-14,mobile_app,footwear,2,187.78,37.56,338.0,201.69,136.31,completed,0.4033
O502513,C100717,2024-11-14,mobile_app,electronics,2,505.24,50.52,959.96,823.49,136.47,completed,0.1422
O502513,C100717,2024-11-14,mobile_app,electronics,1,455.16,68.27,386.89,338.24,48.65,completed,0.1257
O502595,C100742,2024-11-14,mobile_app,home,1,72.83,14.57,58.26,34.15,24.11,completed,0.4138
O502616,C100747,2024-11-14,web,beauty,3,29.56,13.3,75.38,35.69,39.69,completed,0.5265
O502622,C100749,2024-11-14,marketplace,footwear,2,78.64,7.86,149.42,87.07,62.35,completed,0.4173
O502622,C100749,2024-11-14,marketplace,footwear,2,86.99,34.8,139.18,79.15,60.03,completed,0.4313
O502622,C100749,2024-11-14,marketplace,apparel,3,55.32,24.89,141.07,76.33,64.74,completed,0.4589
O500514,C100160,2024-11-15,marketplace,home,3,139.05,0.0,417.15,249.48,167.67,completed,0.4019
O500514,C100160,2024-11-15,marketplace,apparel,2,97.87,9.79,185.95,99.54,86.41,completed,0.4647
O500850,C100250,2024-11-15,web,accessories,3,80.55,12.08,229.57,119.07,110.5,completed,0.4813
O501057,C100311,2024-11-15,mobile_app,electronics,2,188.52,0.0,377.04,352.91,24.13,completed,0.064
O501057,C100311,2024-11-15,mobile_app,electronics,2,173.38,34.68,312.08,275.46,36.62,completed,0.1173
O501057,C100311,2024-11-15,mobile_app,apparel,2,48.13,9.63,86.63,46.52,40.11,completed,0.463
O501417,C100426,2024-11-15,web,accessories,1,100.15,0.0,100.15,50.97,49.18,completed,0.4911
O501417,C100426,2024-11-15,web,accessories,2,49.45,0.0,98.9,47.42,51.48,completed,0.5205
O501451,C100430,2024-11-15,marketplace,electronics,1,174.54,26.18,148.36,126.56,21.8,completed,0.1469
O501855,C100523,2024-11-15,retail_partner,apparel,3,35.96,10.79,97.09,55.9,41.19,completed,0.4242
O501855,C100523,2024-11-15,retail_partner,apparel,3,34.67,0.0,104.01,61.62,42.39,completed,0.4076
O501861,C100525,2024-11-15,web,electronics,2,265.86,26.59,505.13,434.68,70.45,completed,0.1395
O502309,C100649,2024-11-15,marketplace,electronics,1,285.45,14.27,271.18,247.21,23.97,completed,0.0884
O502590,C100740,2024-11-15,marketplace,home,3,66.32,0.0,198.96,123.2,75.76,completed,0.3808
O502590,C100740,2024-11-15,marketplace,footwear,2,66.11,0.0,132.22,74.57,57.65,completed,0.436
O502590,C100740,2024-11-15,marketplace,electronics,2,233.27,0.0,466.54,399.02,67.52,completed,0.1447
O503095,C100861,2024-11-15,marketplace,accessories,2,58.7,0.0,117.4,51.99,65.41,completed,0.5572
O500273,C100086,2024-11-16,marketplace,electronics,1,203.97,30.6,173.37,140.15,33.22,completed,0.1916
O500273,C100086,2024-11-16,marketplace,beauty,3,16.43,7.39,41.9,21.72,20.18,completed,0.4816
O500273,C100086,2024-11-16,marketplace,apparel,1,56.4,11.28,45.12,23.67,21.45,completed,0.4754
O500821,C100246,2024-11-16,retail_partner,home,1,141.36,21.2,120.16,72.98,47.18,completed,0.3926
O500821,C100246,2024-11-16,retail_partner,apparel,1,118.87,23.77,95.1,51.15,43.95,completed,0.4621
O501380,C100420,2024-11-16,retail_partner,apparel,3,49.13,0.0,147.39,77.28,70.11,completed,0.4757
O501380,C100420,2024-11-16,retail_partner,beauty,1,29.33,4.4,24.93,12.46,12.47,completed,0.5002
O501380,C100420,2024-11-16,retail_partner,electronics,1,131.17,0.0,131.17,104.27,26.9,completed,0.2051
O501418,C100426,2024-11-16,web,beauty,3,70.68,0.0,212.04,102.65,109.39,completed,0.5159
O501418,C100426,2024-11-16,web,footwear,1,123.68,6.18,117.5,69.26,48.24,completed,0.4106
O501699,C100483,2024-11-16,marketplace,beauty,2,14.93,2.99,26.87,13.21,13.66,completed,0.5084
O501699,C100483,2024-11-16,marketplace,beauty,1,27.48,1.37,26.11,13.47,12.64,completed,0.4841
O501699,C100483,2024-11-16,marketplace,apparel,1,39.9,0.0,39.9,19.79,20.11,completed,0.504
O502024,C100575,2024-11-16,marketplace,accessories,1,60.09,3.0,57.09,28.81,28.28,completed,0.4954
O502024,C100575,2024-11-16,marketplace,beauty,2,59.14,17.74,100.54,47.85,52.69,completed,0.5241
O502024,C100575,2024-11-16,marketplace,apparel,3,116.7,52.52,297.58,148.34,149.24,completed,0.5015
O502027,C100576,2024-11-16,retail_partner,beauty,2,29.55,5.91,53.19,22.93,30.26,completed,0.5689
O502109,C100599,2024-11-16,web,electronics,3,112.03,16.8,319.29,266.22,53.07,completed,0.1662
O502109,C100599,2024-11-16,web,accessories,1,24.83,0.0,24.83,11.03,13.8,completed,0.5558
O502109,C100599,2024-11-16,web,electronics,3,216.69,97.51,552.56,472.93,79.63,completed,0.1441
O502398,C100678,2024-11-16,mobile_app,electronics,1,196.03,0.0,196.03,150.09,45.94,completed,0.2344
O502398,C100678,2024-11-16,mobile_app,home,3,72.5,43.5,174.0,113.88,60.12,completed,0.3455
O500249,C100077,2024-11-17,web,beauty,1,39.41,5.91,33.5,16.45,17.05,completed,0.509
O500249,C100077,2024-11-17,web,beauty,2,22.65,9.06,36.24,16.22,20.02,completed,0.5524
O500391,C100129,2024-11-17,web,beauty,1,29.67,4.45,25.22,11.81,13.41,completed,0.5317
O500391,C100129,2024-11-17,web,electronics,1,133.77,0.0,133.77,105.62,28.15,completed,0.2104
O500391,C100129,2024-11-17,web,beauty,1,20.28,1.01,19.27,8.68,10.59,completed,0.5496
O500409,C100135,2024-11-17,marketplace,beauty,2,34.01,0.0,68.02,34.29,33.73,completed,0.4959
O500409,C100135,2024-11-17,marketplace,accessories,3,48.14,14.44,129.98,62.89,67.09,completed,0.5162
O500953,C100277,2024-11-17,marketplace,home,2,98.87,0.0,197.74,129.51,68.23,completed,0.345
O500953,C100277,2024-11-17,marketplace,apparel,1,77.24,3.86,73.38,39.22,34.16,completed,0.4655
O501120,C100340,2024-11-17,retail_partner,home,2,53.42,16.03,90.81,56.94,33.87,completed,0.373
O501120,C100340,2024-11-17,retail_partner,footwear,1,61.41,0.0,61.41,35.35,26.06,completed,0.4244
O501120,C100340,2024-11-17,retail_partner,accessories,1,51.72,10.34,41.38,19.68,21.7,completed,0.5244
O501283,C100392,2024-11-17,web,home,3,71.83,32.32,183.17,118.13,65.04,completed,0.3551
O501283,C100392,2024-11-17,web,electronics,3,308.36,0.0,925.08,784.14,140.94,completed,0.1524
O501759,C100501,2024-11-17,web,apparel,2,67.83,20.35,115.31,56.33,58.98,completed,0.5115
O501920,C100541,2024-11-17,web,home,2,76.52,0.0,153.04,85.49,67.55,completed,0.4414
O501920,C100541,2024-11-17,web,electronics,1,233.28,0.0,233.28,212.18,21.1,completed,0.0904
O501977,C100555,2024-11-17,mobile_app,apparel,3,49.42,0.0,148.26,82.1,66.16,completed,0.4462
O501977,C100555,2024-11-17,mobile_app,home,3,44.21,0.0,132.63,79.35,53.28,completed,0.4017
O501977,C100555,2024-11-17,mobile_app,footwear,1,80.5,0.0,80.5,43.96,36.54,completed,0.4539
O502353,C100658,2024-11-17,web,accessories,3,39.54,23.72,94.9,43.82,51.08,completed,0.5383
O502353,C100658,2024-11-17,web,electronics,3,134.09,60.34,341.93,269.09,72.84,completed,0.213
O503109,C100864,2024-11-17,web,electronics,1,163.32,16.33,146.99,119.86,27.13,completed,0.1846
O503109,C100864,2024-11-17,web,beauty,3,28.33,17.0,67.99,29.69,38.3,completed,0.5633
O503109,C100864,2024-11-17,web,footwear,2,88.08,35.23,140.93,86.07,54.86,completed,0.3893
O500078,C100035,2024-11-18,web,electronics,1,220.46,0.0,220.46,182.99,37.47,completed,0.17
O500078,C100035,2024-11-18,web,home,2,61.54,24.62,98.46,64.24,34.22,completed,0.3476
O500646,C100199,2024-11-18,web,home,3,87.3,0.0,261.9,162.72,99.18,completed,0.3787
O500646,C100199,2024-11-18,web,electronics,2,450.95,0.0,901.9,686.76,215.14,completed,0.2385
O500744,C100227,2024-11-18,mobile_app,footwear,2,89.05,17.81,160.29,88.73,71.56,completed,0.4464
O500744,C100227,2024-11-18,mobile_app,footwear,2,84.59,8.46,160.72,95.67,65.05,completed,0.4047
O500744,C100227,2024-11-18,mobile_app,footwear,2,84.99,17.0,152.98,90.8,62.18,completed,0.4065
O501246,C100383,2024-11-18,retail_partner,home,1,87.96,17.59,70.37,44.06,26.31,completed,0.3739
O501246,C100383,2024-11-18,retail_partner,beauty,3,37.99,0.0,113.97,50.07,63.9,completed,0.5607
O501246,C100383,2024-11-18,retail_partner,beauty,1,31.86,0.0,31.86,15.51,16.35,completed,0.5132
